current_date_formatted,current_label_en,current_death
22.09.2020,Rivnenska,151
13.03.2020,Sumska,0
14.03.2020,Sumska,0
15.03.2020,Sumska,0
16.03.2020,Sumska,0
17.03.2020,Sumska,0
18.03.2020,Sumska,0
19.03.2020,Sumska,0
20.03.2020,Sumska,0
21.03.2020,Sumska,0
22.03.2020,Sumska,0
23.03.2020,Sumska,0
24.03.2020,Sumska,0
25.03.2020,Sumska,0
26.03.2020,Sumska,0
27.03.2020,Sumska,0
28.03.2020,Sumska,1
29.03.2020,Sumska,1
30.03.2020,Sumska,1
31.03.2020,Sumska,2
01.04.2020,Sumska,2
02.04.2020,Sumska,2
03.04.2020,Sumska,2
04.04.2020,Sumska,2
05.04.2020,Sumska,2
06.04.2020,Sumska,2
07.04.2020,Sumska,2
08.04.2020,Sumska,2
09.04.2020,Sumska,2
10.04.2020,Sumska,2
11.04.2020,Sumska,2
12.04.2020,Sumska,3
13.04.2020,Sumska,4
14.04.2020,Sumska,4
15.04.2020,Sumska,4
16.04.2020,Sumska,4
17.04.2020,Sumska,4
18.04.2020,Sumska,4
19.04.2020,Sumska,4
20.04.2020,Sumska,4
21.04.2020,Sumska,4
22.04.2020,Sumska,4
23.04.2020,Sumska,4
24.04.2020,Sumska,4
25.04.2020,Sumska,4
26.04.2020,Sumska,4
27.04.2020,Sumska,4
28.04.2020,Sumska,4
29.04.2020,Sumska,4
30.04.2020,Sumska,4
01.05.2020,Sumska,4
02.05.2020,Sumska,4
03.05.2020,Sumska,4
04.05.2020,Sumska,4
05.05.2020,Sumska,4
06.05.2020,Sumska,4
07.05.2020,Sumska,4
08.05.2020,Sumska,4
09.05.2020,Sumska,4
10.05.2020,Sumska,4
11.05.2020,Sumska,4
12.05.2020,Sumska,4
13.05.2020,Sumska,4
14.05.2020,Sumska,4
15.05.2020,Sumska,4
16.05.2020,Sumska,4
17.05.2020,Sumska,4
18.05.2020,Sumska,4
19.05.2020,Sumska,4
20.05.2020,Sumska,4
21.05.2020,Sumska,4
22.05.2020,Sumska,4
23.05.2020,Sumska,4
24.05.2020,Sumska,4
25.05.2020,Sumska,4
26.05.2020,Sumska,4
27.05.2020,Sumska,4
28.05.2020,Sumska,4
29.05.2020,Sumska,4
30.05.2020,Sumska,4
31.05.2020,Sumska,4
01.06.2020,Sumska,4
02.06.2020,Sumska,4
03.06.2020,Sumska,4
04.06.2020,Sumska,4
05.06.2020,Sumska,4
06.06.2020,Sumska,5
07.06.2020,Sumska,5
08.06.2020,Sumska,5
09.06.2020,Sumska,5
10.06.2020,Sumska,5
11.06.2020,Sumska,5
12.06.2020,Sumska,5
13.06.2020,Sumska,5
14.06.2020,Sumska,5
15.06.2020,Sumska,5
16.06.2020,Sumska,5
17.06.2020,Sumska,5
18.06.2020,Sumska,5
19.06.2020,Sumska,5
20.06.2020,Sumska,5
21.06.2020,Sumska,5
22.06.2020,Sumska,5
23.06.2020,Sumska,5
24.06.2020,Sumska,5
25.06.2020,Sumska,5
26.06.2020,Sumska,5
27.06.2020,Sumska,5
28.06.2020,Sumska,5
29.06.2020,Sumska,5
30.06.2020,Sumska,5
01.07.2020,Sumska,5
02.07.2020,Sumska,5
03.07.2020,Sumska,5
04.07.2020,Sumska,5
05.07.2020,Sumska,5
06.07.2020,Sumska,5
07.07.2020,Sumska,5
08.07.2020,Sumska,5
09.07.2020,Sumska,5
10.07.2020,Sumska,5
11.07.2020,Sumska,5
12.07.2020,Sumska,5
13.07.2020,Sumska,6
14.07.2020,Sumska,6
15.07.2020,Sumska,6
16.07.2020,Sumska,6
17.07.2020,Sumska,6
18.07.2020,Sumska,6
19.07.2020,Sumska,6
20.07.2020,Sumska,6
21.07.2020,Sumska,6
22.07.2020,Sumska,7
23.07.2020,Sumska,7
24.07.2020,Sumska,7
25.07.2020,Sumska,7
26.07.2020,Sumska,7
27.07.2020,Sumska,7
28.07.2020,Sumska,7
29.07.2020,Sumska,7
30.07.2020,Sumska,8
31.07.2020,Sumska,8
01.08.2020,Sumska,8
02.08.2020,Sumska,8
03.08.2020,Sumska,8
04.08.2020,Sumska,8
05.08.2020,Sumska,8
06.08.2020,Sumska,8
07.08.2020,Sumska,9
08.08.2020,Sumska,9
09.08.2020,Sumska,9
10.08.2020,Sumska,9
11.08.2020,Sumska,10
12.08.2020,Sumska,10
13.08.2020,Sumska,10
14.08.2020,Sumska,10
15.08.2020,Sumska,10
16.08.2020,Sumska,13
17.08.2020,Sumska,13
18.08.2020,Sumska,15
19.08.2020,Sumska,16
20.08.2020,Sumska,16
21.08.2020,Sumska,18
22.08.2020,Sumska,20
23.08.2020,Sumska,20
24.08.2020,Sumska,20
25.08.2020,Sumska,20
26.08.2020,Sumska,20
27.08.2020,Sumska,20
28.08.2020,Sumska,22
29.08.2020,Sumska,24
30.08.2020,Sumska,24
31.08.2020,Sumska,24
01.09.2020,Sumska,24
02.09.2020,Sumska,25
03.09.2020,Sumska,27
04.09.2020,Sumska,27
05.09.2020,Sumska,29
06.09.2020,Sumska,29
07.09.2020,Sumska,29
08.09.2020,Sumska,31
09.09.2020,Sumska,33
10.09.2020,Sumska,34
11.09.2020,Sumska,36
12.09.2020,Sumska,36
13.09.2020,Sumska,36
14.09.2020,Sumska,37
15.09.2020,Sumska,39
16.09.2020,Sumska,42
17.09.2020,Sumska,42
18.09.2020,Sumska,49
19.09.2020,Sumska,50
20.09.2020,Sumska,50
21.09.2020,Sumska,51
22.09.2020,Sumska,52
13.03.2020,Ternopilska,0
14.03.2020,Ternopilska,0
15.03.2020,Ternopilska,0
16.03.2020,Ternopilska,0
17.03.2020,Ternopilska,0
18.03.2020,Ternopilska,0
19.03.2020,Ternopilska,0
20.03.2020,Ternopilska,0
21.03.2020,Ternopilska,0
22.03.2020,Ternopilska,0
23.03.2020,Ternopilska,0
24.03.2020,Ternopilska,0
25.03.2020,Ternopilska,1
26.03.2020,Ternopilska,1
27.03.2020,Ternopilska,1
28.03.2020,Ternopilska,1
29.03.2020,Ternopilska,1
30.03.2020,Ternopilska,1
31.03.2020,Ternopilska,1
01.04.2020,Ternopilska,1
02.04.2020,Ternopilska,1
03.04.2020,Ternopilska,2
04.04.2020,Ternopilska,2
05.04.2020,Ternopilska,2
06.04.2020,Ternopilska,2
07.04.2020,Ternopilska,3
08.04.2020,Ternopilska,3
09.04.2020,Ternopilska,3
10.04.2020,Ternopilska,5
11.04.2020,Ternopilska,5
12.04.2020,Ternopilska,5
13.04.2020,Ternopilska,5
14.04.2020,Ternopilska,5
15.04.2020,Ternopilska,5
16.04.2020,Ternopilska,5
17.04.2020,Ternopilska,5
18.04.2020,Ternopilska,5
19.04.2020,Ternopilska,5
20.04.2020,Ternopilska,6
21.04.2020,Ternopilska,7
22.04.2020,Ternopilska,7
23.04.2020,Ternopilska,7
24.04.2020,Ternopilska,7
25.04.2020,Ternopilska,8
26.04.2020,Ternopilska,9
27.04.2020,Ternopilska,10
28.04.2020,Ternopilska,12
29.04.2020,Ternopilska,12
30.04.2020,Ternopilska,14
01.05.2020,Ternopilska,14
02.05.2020,Ternopilska,15
03.05.2020,Ternopilska,15
04.05.2020,Ternopilska,15
05.05.2020,Ternopilska,15
06.05.2020,Ternopilska,15
07.05.2020,Ternopilska,17
08.05.2020,Ternopilska,17
09.05.2020,Ternopilska,18
10.05.2020,Ternopilska,18
11.05.2020,Ternopilska,18
12.05.2020,Ternopilska,20
13.05.2020,Ternopilska,20
14.05.2020,Ternopilska,21
15.05.2020,Ternopilska,22
16.05.2020,Ternopilska,22
17.05.2020,Ternopilska,22
18.05.2020,Ternopilska,22
19.05.2020,Ternopilska,22
20.05.2020,Ternopilska,22
21.05.2020,Ternopilska,23
22.05.2020,Ternopilska,23
23.05.2020,Ternopilska,24
24.05.2020,Ternopilska,24
25.05.2020,Ternopilska,24
26.05.2020,Ternopilska,25
27.05.2020,Ternopilska,26
28.05.2020,Ternopilska,26
29.05.2020,Ternopilska,26
30.05.2020,Ternopilska,26
31.05.2020,Ternopilska,26
01.06.2020,Ternopilska,26
02.06.2020,Ternopilska,26
03.06.2020,Ternopilska,26
04.06.2020,Ternopilska,26
05.06.2020,Ternopilska,26
06.06.2020,Ternopilska,26
07.06.2020,Ternopilska,26
08.06.2020,Ternopilska,26
09.06.2020,Ternopilska,26
10.06.2020,Ternopilska,26
11.06.2020,Ternopilska,26
12.06.2020,Ternopilska,26
13.06.2020,Ternopilska,26
14.06.2020,Ternopilska,26
15.06.2020,Ternopilska,26
16.06.2020,Ternopilska,26
17.06.2020,Ternopilska,27
18.06.2020,Ternopilska,27
19.06.2020,Ternopilska,27
20.06.2020,Ternopilska,27
21.06.2020,Ternopilska,27
22.06.2020,Ternopilska,27
23.06.2020,Ternopilska,27
24.06.2020,Ternopilska,27
25.06.2020,Ternopilska,27
26.06.2020,Ternopilska,27
27.06.2020,Ternopilska,28
28.06.2020,Ternopilska,28
29.06.2020,Ternopilska,28
30.06.2020,Ternopilska,28
01.07.2020,Ternopilska,29
02.07.2020,Ternopilska,29
03.07.2020,Ternopilska,29
04.07.2020,Ternopilska,29
05.07.2020,Ternopilska,30
06.07.2020,Ternopilska,30
07.07.2020,Ternopilska,31
08.07.2020,Ternopilska,31
09.07.2020,Ternopilska,31
10.07.2020,Ternopilska,32
11.07.2020,Ternopilska,33
12.07.2020,Ternopilska,34
13.07.2020,Ternopilska,34
14.07.2020,Ternopilska,34
15.07.2020,Ternopilska,34
16.07.2020,Ternopilska,34
17.07.2020,Ternopilska,34
18.07.2020,Ternopilska,34
19.07.2020,Ternopilska,34
20.07.2020,Ternopilska,34
21.07.2020,Ternopilska,35
22.07.2020,Ternopilska,35
23.07.2020,Ternopilska,36
24.07.2020,Ternopilska,36
25.07.2020,Ternopilska,39
26.07.2020,Ternopilska,39
27.07.2020,Ternopilska,39
28.07.2020,Ternopilska,39
29.07.2020,Ternopilska,39
30.07.2020,Ternopilska,39
31.07.2020,Ternopilska,39
01.08.2020,Ternopilska,39
02.08.2020,Ternopilska,39
03.08.2020,Ternopilska,39
04.08.2020,Ternopilska,39
05.08.2020,Ternopilska,40
06.08.2020,Ternopilska,40
07.08.2020,Ternopilska,41
08.08.2020,Ternopilska,41
09.08.2020,Ternopilska,41
10.08.2020,Ternopilska,41
11.08.2020,Ternopilska,44
12.08.2020,Ternopilska,44
13.08.2020,Ternopilska,44
14.08.2020,Ternopilska,44
15.08.2020,Ternopilska,45
16.08.2020,Ternopilska,47
17.08.2020,Ternopilska,47
18.08.2020,Ternopilska,47
19.08.2020,Ternopilska,47
20.08.2020,Ternopilska,50
21.08.2020,Ternopilska,51
22.08.2020,Ternopilska,51
23.08.2020,Ternopilska,54
24.08.2020,Ternopilska,58
25.08.2020,Ternopilska,60
26.08.2020,Ternopilska,61
27.08.2020,Ternopilska,61
28.08.2020,Ternopilska,64
29.08.2020,Ternopilska,66
30.08.2020,Ternopilska,69
31.08.2020,Ternopilska,71
01.09.2020,Ternopilska,72
02.09.2020,Ternopilska,76
03.09.2020,Ternopilska,79
04.09.2020,Ternopilska,80
05.09.2020,Ternopilska,82
06.09.2020,Ternopilska,84
07.09.2020,Ternopilska,85
08.09.2020,Ternopilska,87
09.09.2020,Ternopilska,91
10.09.2020,Ternopilska,95
11.09.2020,Ternopilska,98
12.09.2020,Ternopilska,100
13.09.2020,Ternopilska,102
14.09.2020,Ternopilska,109
15.09.2020,Ternopilska,114
16.09.2020,Ternopilska,121
17.09.2020,Ternopilska,122
18.09.2020,Ternopilska,128
19.09.2020,Ternopilska,133
20.09.2020,Ternopilska,137
21.09.2020,Ternopilska,139
22.09.2020,Ternopilska,141
13.03.2020,Vinnytsia,0
14.03.2020,Vinnytsia,0
15.03.2020,Vinnytsia,0
16.03.2020,Vinnytsia,0
17.03.2020,Vinnytsia,0
18.03.2020,Vinnytsia,0
19.03.2020,Vinnytsia,0
20.03.2020,Vinnytsia,0
21.03.2020,Vinnytsia,0
22.03.2020,Vinnytsia,0
23.03.2020,Vinnytsia,0
24.03.2020,Vinnytsia,0
25.03.2020,Vinnytsia,0
26.03.2020,Vinnytsia,0
27.03.2020,Vinnytsia,0
28.03.2020,Vinnytsia,0
29.03.2020,Vinnytsia,0
30.03.2020,Vinnytsia,0
31.03.2020,Vinnytsia,0
01.04.2020,Vinnytsia,0
02.04.2020,Vinnytsia,0
03.04.2020,Vinnytsia,0
04.04.2020,Vinnytsia,0
05.04.2020,Vinnytsia,0
06.04.2020,Vinnytsia,0
07.04.2020,Vinnytsia,0
08.04.2020,Vinnytsia,0
09.04.2020,Vinnytsia,0
10.04.2020,Vinnytsia,0
11.04.2020,Vinnytsia,0
12.04.2020,Vinnytsia,0
13.04.2020,Vinnytsia,0
14.04.2020,Vinnytsia,0
15.04.2020,Vinnytsia,0
16.04.2020,Vinnytsia,0
17.04.2020,Vinnytsia,0
18.04.2020,Vinnytsia,0
19.04.2020,Vinnytsia,0
20.04.2020,Vinnytsia,1
21.04.2020,Vinnytsia,1
22.04.2020,Vinnytsia,3
23.04.2020,Vinnytsia,3
24.04.2020,Vinnytsia,3
25.04.2020,Vinnytsia,3
26.04.2020,Vinnytsia,3
27.04.2020,Vinnytsia,3
28.04.2020,Vinnytsia,3
29.04.2020,Vinnytsia,3
30.04.2020,Vinnytsia,3
01.05.2020,Vinnytsia,3
02.05.2020,Vinnytsia,3
03.05.2020,Vinnytsia,3
04.05.2020,Vinnytsia,3
05.05.2020,Vinnytsia,5
06.05.2020,Vinnytsia,5
07.05.2020,Vinnytsia,5
08.05.2020,Vinnytsia,5
09.05.2020,Vinnytsia,5
10.05.2020,Vinnytsia,6
11.05.2020,Vinnytsia,6
12.05.2020,Vinnytsia,6
13.05.2020,Vinnytsia,6
14.05.2020,Vinnytsia,6
15.05.2020,Vinnytsia,7
16.05.2020,Vinnytsia,8
17.05.2020,Vinnytsia,11
18.05.2020,Vinnytsia,11
19.05.2020,Vinnytsia,11
20.05.2020,Vinnytsia,13
21.05.2020,Vinnytsia,13
22.05.2020,Vinnytsia,14
23.05.2020,Vinnytsia,15
24.05.2020,Vinnytsia,15
25.05.2020,Vinnytsia,15
26.05.2020,Vinnytsia,15
27.05.2020,Vinnytsia,15
28.05.2020,Vinnytsia,16
29.05.2020,Vinnytsia,16
30.05.2020,Vinnytsia,16
31.05.2020,Vinnytsia,16
01.06.2020,Vinnytsia,16
02.06.2020,Vinnytsia,16
03.06.2020,Vinnytsia,16
04.06.2020,Vinnytsia,16
05.06.2020,Vinnytsia,17
06.06.2020,Vinnytsia,17
07.06.2020,Vinnytsia,18
08.06.2020,Vinnytsia,19
09.06.2020,Vinnytsia,20
10.06.2020,Vinnytsia,20
11.06.2020,Vinnytsia,20
12.06.2020,Vinnytsia,20
13.06.2020,Vinnytsia,21
14.06.2020,Vinnytsia,23
15.06.2020,Vinnytsia,23
16.06.2020,Vinnytsia,23
17.06.2020,Vinnytsia,24
18.06.2020,Vinnytsia,24
19.06.2020,Vinnytsia,28
20.06.2020,Vinnytsia,28
21.06.2020,Vinnytsia,28
22.06.2020,Vinnytsia,28
23.06.2020,Vinnytsia,28
24.06.2020,Vinnytsia,28
25.06.2020,Vinnytsia,28
26.06.2020,Vinnytsia,28
27.06.2020,Vinnytsia,28
28.06.2020,Vinnytsia,28
29.06.2020,Vinnytsia,28
30.06.2020,Vinnytsia,28
01.07.2020,Vinnytsia,29
02.07.2020,Vinnytsia,30
03.07.2020,Vinnytsia,30
04.07.2020,Vinnytsia,30
05.07.2020,Vinnytsia,30
06.07.2020,Vinnytsia,30
07.07.2020,Vinnytsia,32
08.07.2020,Vinnytsia,33
09.07.2020,Vinnytsia,34
10.07.2020,Vinnytsia,34
11.07.2020,Vinnytsia,36
12.07.2020,Vinnytsia,37
13.07.2020,Vinnytsia,38
14.07.2020,Vinnytsia,38
15.07.2020,Vinnytsia,38
16.07.2020,Vinnytsia,38
17.07.2020,Vinnytsia,38
18.07.2020,Vinnytsia,39
19.07.2020,Vinnytsia,39
20.07.2020,Vinnytsia,40
21.07.2020,Vinnytsia,42
22.07.2020,Vinnytsia,42
23.07.2020,Vinnytsia,43
24.07.2020,Vinnytsia,46
25.07.2020,Vinnytsia,46
26.07.2020,Vinnytsia,46
27.07.2020,Vinnytsia,46
28.07.2020,Vinnytsia,47
29.07.2020,Vinnytsia,49
30.07.2020,Vinnytsia,50
31.07.2020,Vinnytsia,51
01.08.2020,Vinnytsia,52
02.08.2020,Vinnytsia,52
03.08.2020,Vinnytsia,55
04.08.2020,Vinnytsia,55
05.08.2020,Vinnytsia,55
06.08.2020,Vinnytsia,57
07.08.2020,Vinnytsia,58
08.08.2020,Vinnytsia,60
09.08.2020,Vinnytsia,62
10.08.2020,Vinnytsia,62
11.08.2020,Vinnytsia,63
12.08.2020,Vinnytsia,63
13.08.2020,Vinnytsia,65
14.08.2020,Vinnytsia,65
15.08.2020,Vinnytsia,65
16.08.2020,Vinnytsia,66
17.08.2020,Vinnytsia,67
18.08.2020,Vinnytsia,70
19.08.2020,Vinnytsia,71
20.08.2020,Vinnytsia,72
21.08.2020,Vinnytsia,72
22.08.2020,Vinnytsia,73
23.08.2020,Vinnytsia,73
24.08.2020,Vinnytsia,74
25.08.2020,Vinnytsia,74
26.08.2020,Vinnytsia,76
27.08.2020,Vinnytsia,77
28.08.2020,Vinnytsia,80
29.08.2020,Vinnytsia,80
30.08.2020,Vinnytsia,81
31.08.2020,Vinnytsia,83
01.09.2020,Vinnytsia,85
02.09.2020,Vinnytsia,85
03.09.2020,Vinnytsia,85
04.09.2020,Vinnytsia,86
05.09.2020,Vinnytsia,87
06.09.2020,Vinnytsia,88
07.09.2020,Vinnytsia,90
08.09.2020,Vinnytsia,90
09.09.2020,Vinnytsia,92
10.09.2020,Vinnytsia,92
11.09.2020,Vinnytsia,92
12.09.2020,Vinnytsia,94
13.09.2020,Vinnytsia,96
14.09.2020,Vinnytsia,96
15.09.2020,Vinnytsia,96
16.09.2020,Vinnytsia,97
17.09.2020,Vinnytsia,98
18.09.2020,Vinnytsia,98
19.09.2020,Vinnytsia,98
20.09.2020,Vinnytsia,98
21.09.2020,Vinnytsia,101
22.09.2020,Vinnytsia,102
13.03.2020,Volynska,0
14.03.2020,Volynska,0
15.03.2020,Volynska,0
16.03.2020,Volynska,0
17.03.2020,Volynska,0
18.03.2020,Volynska,0
19.03.2020,Volynska,0
20.03.2020,Volynska,0
21.03.2020,Volynska,0
22.03.2020,Volynska,0
23.03.2020,Volynska,0
24.03.2020,Volynska,0
25.03.2020,Volynska,0
26.03.2020,Volynska,0
27.03.2020,Volynska,0
28.03.2020,Volynska,0
29.03.2020,Volynska,0
30.03.2020,Volynska,0
31.03.2020,Volynska,0
01.04.2020,Volynska,0
02.04.2020,Volynska,1
03.04.2020,Volynska,1
04.04.2020,Volynska,2
05.04.2020,Volynska,2
06.04.2020,Volynska,2
07.04.2020,Volynska,2
08.04.2020,Volynska,2
09.04.2020,Volynska,2
10.04.2020,Volynska,2
11.04.2020,Volynska,2
12.04.2020,Volynska,2
13.04.2020,Volynska,3
14.04.2020,Volynska,3
15.04.2020,Volynska,4
16.04.2020,Volynska,4
17.04.2020,Volynska,4
18.04.2020,Volynska,4
19.04.2020,Volynska,4
20.04.2020,Volynska,4
21.04.2020,Volynska,4
22.04.2020,Volynska,4
23.04.2020,Volynska,4
24.04.2020,Volynska,4
25.04.2020,Volynska,5
26.04.2020,Volynska,6
27.04.2020,Volynska,6
28.04.2020,Volynska,6
29.04.2020,Volynska,6
30.04.2020,Volynska,6
01.05.2020,Volynska,6
02.05.2020,Volynska,6
03.05.2020,Volynska,6
04.05.2020,Volynska,7
05.05.2020,Volynska,7
06.05.2020,Volynska,9
07.05.2020,Volynska,9
08.05.2020,Volynska,10
09.05.2020,Volynska,10
10.05.2020,Volynska,10
11.05.2020,Volynska,11
12.05.2020,Volynska,11
13.05.2020,Volynska,12
14.05.2020,Volynska,15
15.05.2020,Volynska,16
16.05.2020,Volynska,16
17.05.2020,Volynska,16
18.05.2020,Volynska,17
19.05.2020,Volynska,17
20.05.2020,Volynska,21
21.05.2020,Volynska,21
22.05.2020,Volynska,21
23.05.2020,Volynska,22
24.05.2020,Volynska,22
25.05.2020,Volynska,23
26.05.2020,Volynska,24
27.05.2020,Volynska,24
28.05.2020,Volynska,25
29.05.2020,Volynska,25
30.05.2020,Volynska,26
31.05.2020,Volynska,26
01.06.2020,Volynska,26
02.06.2020,Volynska,26
03.06.2020,Volynska,27
04.06.2020,Volynska,29
05.06.2020,Volynska,30
06.06.2020,Volynska,32
07.06.2020,Volynska,32
08.06.2020,Volynska,33
09.06.2020,Volynska,34
10.06.2020,Volynska,37
11.06.2020,Volynska,38
12.06.2020,Volynska,40
13.06.2020,Volynska,41
14.06.2020,Volynska,42
15.06.2020,Volynska,43
16.06.2020,Volynska,45
17.06.2020,Volynska,48
18.06.2020,Volynska,50
19.06.2020,Volynska,52
20.06.2020,Volynska,52
21.06.2020,Volynska,52
22.06.2020,Volynska,52
23.06.2020,Volynska,54
24.06.2020,Volynska,57
25.06.2020,Volynska,57
26.06.2020,Volynska,59
27.06.2020,Volynska,60
28.06.2020,Volynska,60
29.06.2020,Volynska,60
30.06.2020,Volynska,60
01.07.2020,Volynska,62
02.07.2020,Volynska,62
03.07.2020,Volynska,63
04.07.2020,Volynska,67
05.07.2020,Volynska,68
06.07.2020,Volynska,69
07.07.2020,Volynska,70
08.07.2020,Volynska,71
09.07.2020,Volynska,71
10.07.2020,Volynska,71
11.07.2020,Volynska,72
12.07.2020,Volynska,72
13.07.2020,Volynska,72
14.07.2020,Volynska,74
15.07.2020,Volynska,74
16.07.2020,Volynska,74
17.07.2020,Volynska,74
18.07.2020,Volynska,74
19.07.2020,Volynska,74
20.07.2020,Volynska,75
21.07.2020,Volynska,77
22.07.2020,Volynska,79
23.07.2020,Volynska,80
24.07.2020,Volynska,80
25.07.2020,Volynska,83
26.07.2020,Volynska,83
27.07.2020,Volynska,83
28.07.2020,Volynska,84
29.07.2020,Volynska,84
30.07.2020,Volynska,84
31.07.2020,Volynska,84
01.08.2020,Volynska,84
02.08.2020,Volynska,84
03.08.2020,Volynska,84
04.08.2020,Volynska,86
05.08.2020,Volynska,88
06.08.2020,Volynska,89
07.08.2020,Volynska,90
08.08.2020,Volynska,90
09.08.2020,Volynska,91
10.08.2020,Volynska,93
11.08.2020,Volynska,94
12.08.2020,Volynska,95
13.08.2020,Volynska,96
14.08.2020,Volynska,97
15.08.2020,Volynska,98
16.08.2020,Volynska,101
17.08.2020,Volynska,104
18.08.2020,Volynska,106
19.08.2020,Volynska,107
20.08.2020,Volynska,108
21.08.2020,Volynska,108
22.08.2020,Volynska,109
23.08.2020,Volynska,110
24.08.2020,Volynska,111
25.08.2020,Volynska,113
26.08.2020,Volynska,114
27.08.2020,Volynska,116
28.08.2020,Volynska,116
29.08.2020,Volynska,117
30.08.2020,Volynska,117
31.08.2020,Volynska,119
01.09.2020,Volynska,121
02.09.2020,Volynska,123
03.09.2020,Volynska,123
04.09.2020,Volynska,126
05.09.2020,Volynska,127
06.09.2020,Volynska,127
07.09.2020,Volynska,127
08.09.2020,Volynska,129
09.09.2020,Volynska,130
10.09.2020,Volynska,130
11.09.2020,Volynska,132
12.09.2020,Volynska,133
13.09.2020,Volynska,135
14.09.2020,Volynska,135
15.09.2020,Volynska,136
16.09.2020,Volynska,138
17.09.2020,Volynska,140
18.09.2020,Volynska,143
19.09.2020,Volynska,143
20.09.2020,Volynska,143
21.09.2020,Volynska,146
22.09.2020,Volynska,149
13.03.2020,Zakarpatska,0
14.03.2020,Zakarpatska,0
15.03.2020,Zakarpatska,0
16.03.2020,Zakarpatska,0
17.03.2020,Zakarpatska,0
18.03.2020,Zakarpatska,0
19.03.2020,Zakarpatska,0
20.03.2020,Zakarpatska,0
21.03.2020,Zakarpatska,0
22.03.2020,Zakarpatska,0
23.03.2020,Zakarpatska,0
24.03.2020,Zakarpatska,0
25.03.2020,Zakarpatska,0
26.03.2020,Zakarpatska,0
27.03.2020,Zakarpatska,0
28.03.2020,Zakarpatska,0
29.03.2020,Zakarpatska,0
30.03.2020,Zakarpatska,0
31.03.2020,Zakarpatska,0
01.04.2020,Zakarpatska,0
02.04.2020,Zakarpatska,0
03.04.2020,Zakarpatska,0
04.04.2020,Zakarpatska,0
05.04.2020,Zakarpatska,0
06.04.2020,Zakarpatska,0
07.04.2020,Zakarpatska,2
08.04.2020,Zakarpatska,2
09.04.2020,Zakarpatska,2
10.04.2020,Zakarpatska,3
11.04.2020,Zakarpatska,4
12.04.2020,Zakarpatska,4
13.04.2020,Zakarpatska,4
14.04.2020,Zakarpatska,4
15.04.2020,Zakarpatska,4
16.04.2020,Zakarpatska,4
17.04.2020,Zakarpatska,4
18.04.2020,Zakarpatska,4
19.04.2020,Zakarpatska,6
20.04.2020,Zakarpatska,6
21.04.2020,Zakarpatska,6
22.04.2020,Zakarpatska,6
23.04.2020,Zakarpatska,6
24.04.2020,Zakarpatska,6
25.04.2020,Zakarpatska,7
26.04.2020,Zakarpatska,7
27.04.2020,Zakarpatska,7
28.04.2020,Zakarpatska,9
29.04.2020,Zakarpatska,9
30.04.2020,Zakarpatska,9
01.05.2020,Zakarpatska,9
02.05.2020,Zakarpatska,9
03.05.2020,Zakarpatska,10
04.05.2020,Zakarpatska,10
05.05.2020,Zakarpatska,12
06.05.2020,Zakarpatska,13
07.05.2020,Zakarpatska,13
08.05.2020,Zakarpatska,14
09.05.2020,Zakarpatska,15
10.05.2020,Zakarpatska,16
11.05.2020,Zakarpatska,17
12.05.2020,Zakarpatska,18
13.05.2020,Zakarpatska,18
14.05.2020,Zakarpatska,19
15.05.2020,Zakarpatska,21
16.05.2020,Zakarpatska,22
17.05.2020,Zakarpatska,24
18.05.2020,Zakarpatska,24
19.05.2020,Zakarpatska,24
20.05.2020,Zakarpatska,24
21.05.2020,Zakarpatska,24
22.05.2020,Zakarpatska,24
23.05.2020,Zakarpatska,26
24.05.2020,Zakarpatska,26
25.05.2020,Zakarpatska,27
26.05.2020,Zakarpatska,27
27.05.2020,Zakarpatska,27
28.05.2020,Zakarpatska,27
29.05.2020,Zakarpatska,27
30.05.2020,Zakarpatska,28
31.05.2020,Zakarpatska,28
01.06.2020,Zakarpatska,28
02.06.2020,Zakarpatska,28
03.06.2020,Zakarpatska,28
04.06.2020,Zakarpatska,28
05.06.2020,Zakarpatska,28
06.06.2020,Zakarpatska,30
07.06.2020,Zakarpatska,30
08.06.2020,Zakarpatska,32
09.06.2020,Zakarpatska,32
10.06.2020,Zakarpatska,33
11.06.2020,Zakarpatska,35
12.06.2020,Zakarpatska,38
13.06.2020,Zakarpatska,39
14.06.2020,Zakarpatska,40
15.06.2020,Zakarpatska,42
16.06.2020,Zakarpatska,42
17.06.2020,Zakarpatska,46
18.06.2020,Zakarpatska,51
19.06.2020,Zakarpatska,53
20.06.2020,Zakarpatska,54
21.06.2020,Zakarpatska,54
22.06.2020,Zakarpatska,57
23.06.2020,Zakarpatska,61
24.06.2020,Zakarpatska,65
25.06.2020,Zakarpatska,70
26.06.2020,Zakarpatska,73
27.06.2020,Zakarpatska,82
28.06.2020,Zakarpatska,84
29.06.2020,Zakarpatska,87
30.06.2020,Zakarpatska,91
01.07.2020,Zakarpatska,95
02.07.2020,Zakarpatska,97
03.07.2020,Zakarpatska,102
04.07.2020,Zakarpatska,102
05.07.2020,Zakarpatska,108
06.07.2020,Zakarpatska,111
07.07.2020,Zakarpatska,117
08.07.2020,Zakarpatska,121
09.07.2020,Zakarpatska,126
10.07.2020,Zakarpatska,132
11.07.2020,Zakarpatska,138
12.07.2020,Zakarpatska,139
13.07.2020,Zakarpatska,139
14.07.2020,Zakarpatska,140
15.07.2020,Zakarpatska,142
