Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jul-1,0.5,2080,632,997,3464,39981,±43,±12,±12,±68,±488
Jul-1,0.95,2961,897,1246,4849,49645
Jul-2,0.05,1277,401,785,2217,31366
Jul-2,0.5,2090,638,1011,3489,40543,±43,±13,±12,±68,±499
Jul-2,0.95,3005,899,1261,4875,50393
Jul-3,0.05,1290,400,794,2240,31628
Jul-3,0.5,2100,643,1026,3526,41092,±44,±13,±12,±69,±509
Jul-3,0.95,3024,898,1279,4932,51139
Jul-4,0.05,1287,401,804,2233,32060
Jul-4,0.5,2114,644,1042,3553,41653,±44,±13,±13,±70,±520
Jul-4,0.95,3052,902,1304,4980,51920
Jul-5,0.05,1309,397,814,2206,32498
Jul-5,0.5,2120,646,1057,3581,42244,±45,±13,±13,±71,±530
Jul-5,0.95,3057,913,1323,5044,52684
Jul-6,0.05,1333,399,823,2209,32871
Jul-6,0.5,2134,649,1071,3601,42811,±45,±13,±13,±72,±541
Jul-6,0.95,3086,909,1338,5086,53450
Jul-7,0.05,1329,401,834,2209,33278
Jul-7,0.5,2138,652,1088,3605,43351,±46,±13,±13,±73,±552
Jul-7,0.95,3091,917,1362,5109,54218
Jul-8,0.05,1316,399,844,2240,33678
Jul-8,0.5,2150,656,1102,3634,43946,±46,±14,±14,±74,±563
Jul-8,0.95,3105,932,1381,5168,54983
Jul-9,0.05,1323,405,852,2288,34107
Jul-9,0.5,2171,659,1120,3649,44497,±47,±14,±14,±75,±574
Jul-9,0.95,3123,937,1390,5148,55785
Jul-10,0.05,1322,417,863,2288,34508
Jul-10,0.5,2192,658,1136,3674,45104,±47,±14,±14,±76,±585
Jul-10,0.95,3142,945,1420,5226,56650
Jul-11,0.05,1341,414,871,2297,34887
Jul-11,0.5,2205,662,1152,3678,45601,±47,±14,±14,±77,±597
Jul-11,0.95,3147,961,1448,5260,57495
Jul-12,0.05,1345,418,877,2295,35287
Jul-12,0.5,2214,668,1167,3683,46211,±48,±14,±15,±78,±608
Jul-12,0.95,3170,966,1470,5291,58231
Jul-13,0.05,1352,422,887,2314,35678
Jul-13,0.5,2226,673,1184,3708,46778,±48,±14,±15,±79,±620
Jul-13,0.95,3215,976,1494,5299,59118
Jul-14,0.05,1362,416,900,2295,36051
Jul-14,0.5,2254,676,1200,3742,47350,±49,±14,±15,±80,±632
Jul-14,0.95,3283,983,1512,5415,59984
Jul-15,0.05,1365,418,913,2347,36509
Jul-15,0.5,2274,682,1214,3763,47981,±49,±14,±16,±80,±643
Jul-15,0.95,3269,986,1535,5417,61063
Jul-16,0.05,1358,417,923,2330,36938
Jul-16,0.5,2274,688,1230,3794,48610,±50,±15,±16,±81,±655
Jul-16,0.95,3299,987,1559,5451,61949
Jul-17,0.05,1365,423,941,2327,37269
Jul-17,0.5,2264,694,1246,3818,49246,±50,±15,±16,±82,±667
Jul-17,0.95,3314,990,1575,5492,62863
Jul-18,0.05,1362,421,947,2340,37648
Jul-18,0.5,2285,695,1262,3836,49843,±51,±15,±17,±83,±679
Jul-18,0.95,3365,1002,1592,5554,63769
Jul-19,0.05,1364,428,959,2353,38016
Jul-19,0.5,2305,698,1279,3878,50427,±51,±15,±17,±83,±692
Jul-19,0.95,3394,1010,1622,5616,64354
Jul-20,0.05,1362,422,967,2346,38453
Jul-20,0.5,2324,704,1297,3899,51110,±52,±15,±17,±84,±704
Jul-20,0.95,3392,1016,1646,5690,65271
Jul-21,0.05,1381,429,979,2354,38866
Jul-21,0.5,2314,709,1312,3903,51758,±52,±15,±17,±85,±717
Jul-21,0.95,3418,1022,1674,5723,65998
Jul-22,0.05,1371,433,987,2363,39305
Jul-22,0.5,2332,714,1331,3940,52377,±53,±16,±18,±86,±729
Jul-22,0.95,3435,1037,1700,5704,66825
Jul-23,0.05,1391,440,998,2344,39699
Jul-23,0.5,2349,717,1346,3947,53028,±54,±16,±18,±87,±742
Jul-23,0.95,3467,1043,1723,5770,67865
Jul-24,0.05,1393,430,1010,2376,39974
Jul-24,0.5,2348,720,1365,3945,53677,±54,±16,±18,±88,±755
Jul-24,0.95,3465,1052,1749,5792,68636
Jul-25,0.05,1397,434,1020,2384,40405
Jul-25,0.5,2373,726,1381,3993,54359,±55,±16,±19,±89,±768
Jul-25,0.95,3459,1064,1775,5826,69746
Jul-26,0.05,1413,428,1031,2382,40735
Jul-26,0.5,2408,728,1397,3972,55028,±55,±16,±19,±90,±781
Jul-26,0.95,3467,1069,1797,5858,70693
Jul-27,0.05,1430,431,1043,2395,41146
Jul-27,0.5,2417,734,1418,4023,55670,±56,±17,±19,±90,±795
Jul-27,0.95,3492,1086,1821,5931,71412
Jul-28,0.05,1411,431,1055,2412,41583
