Forecast Day,Quantile,Hidden,Hospital,Fatality,Mild,Cases,Hidden CI,Hospital CI,Fatality CI,Mild CI,Cases CI
Jun-26,0.5,1980,600,896,3299,36145,±42,±13,±11,±69,±458
Jun-26,0.95,2801,853,1099,4706,44969
Jun-27,0.05,1201,368,700,2061,27537
Jun-27,0.5,1984,606,912,3317,36735,±42,±13,±11,±69,±468
Jun-27,0.95,2796,851,1119,4760,45702
Jun-28,0.05,1204,373,709,2079,27905
Jun-28,0.5,2004,608,925,3337,37315,±42,±13,±11,±70,±478
Jun-28,0.95,2828,868,1140,4717,46541
Jun-29,0.05,1221,376,719,2069,28348
Jun-29,0.5,2010,613,936,3362,37807,±43,±13,±12,±71,±489
Jun-29,0.95,2847,879,1157,4757,47201
Jun-30,0.05,1220,379,727,2067,28789
Jun-30,0.5,2024,615,953,3383,38330,±43,±13,±12,±71,±499
Jun-30,0.95,2867,892,1182,4778,47873
Jul-1,0.05,1216,377,738,2080,29181
Jul-1,0.5,2020,619,967,3437,38932,±44,±13,±12,±72,±510
Jul-1,0.95,2875,907,1203,4793,48782
Jul-2,0.05,1214,377,747,2102,29559
Jul-2,0.5,2034,624,980,3448,39494,±44,±13,±12,±72,±521
Jul-2,0.95,2883,903,1224,4827,49368
Jul-3,0.05,1232,384,755,2103,29928
Jul-3,0.5,2031,629,997,3470,40126,±44,±13,±13,±73,±531
Jul-3,0.95,2903,899,1244,4868,49944
Jul-4,0.05,1226,383,763,2104,30252
Jul-4,0.5,2054,630,1014,3477,40641,±45,±13,±13,±74,±542
Jul-4,0.95,2936,903,1262,4915,50726
Jul-5,0.05,1233,390,770,2126,30558
Jul-5,0.5,2080,635,1028,3492,41255,±45,±14,±13,±75,±553
Jul-5,0.95,2981,909,1288,4958,51570
Jul-6,0.05,1227,389,785,2127,30860
Jul-6,0.5,2084,646,1045,3509,41815,±46,±14,±14,±75,±565
Jul-6,0.95,2989,915,1305,5036,52379
Jul-7,0.05,1256,392,796,2148,31216
Jul-7,0.5,2116,645,1062,3525,42423,±46,±14,±14,±76,±576
Jul-7,0.95,3029,923,1331,5028,53068
Jul-8,0.05,1280,388,807,2154,31561
Jul-8,0.5,2120,643,1077,3543,42995,±47,±14,±14,±76,±587
Jul-8,0.95,3057,934,1351,5074,53498
Jul-9,0.05,1336,387,817,2161,31949
Jul-9,0.5,2138,648,1092,3556,43495,±48,±14,±14,±77,±599
Jul-9,0.95,3101,949,1374,5125,54115
Jul-10,0.05,1316,390,829,2148,32280
Jul-10,0.5,2146,656,1108,3587,44086,±48,±14,±15,±78,±610
Jul-10,0.95,3132,950,1393,5128,55158
Jul-11,0.05,1282,391,836,2142,32606
Jul-11,0.5,2167,655,1125,3621,44640,±48,±15,±15,±79,±622
Jul-11,0.95,3163,951,1413,5186,56179
Jul-12,0.05,1292,388,847,2214,32912
Jul-12,0.5,2178,657,1139,3652,45194,±49,±15,±15,±80,±634
Jul-12,0.95,3185,953,1440,5232,57008
Jul-13,0.05,1320,393,855,2196,33247
Jul-13,0.5,2202,661,1155,3682,45727,±49,±15,±16,±81,±646
Jul-13,0.95,3204,958,1458,5284,57586
Jul-14,0.05,1318,396,865,2246,33638
Jul-14,0.5,2205,671,1170,3713,46358,±49,±15,±16,±81,±658
Jul-14,0.95,3250,973,1480,5336,58651
Jul-15,0.05,1334,396,874,2294,33997
Jul-15,0.5,2220,676,1187,3719,46954,±50,±15,±16,±82,±670
Jul-15,0.95,3231,980,1500,5317,59281
Jul-16,0.05,1341,396,888,2326,34460
Jul-16,0.5,2242,679,1203,3737,47581,±50,±15,±16,±82,±682
Jul-16,0.95,3271,991,1520,5413,60302
Jul-17,0.05,1356,400,899,2310,34828
Jul-17,0.5,2251,681,1221,3768,48203,±51,±15,±17,±83,±695
Jul-17,0.95,3295,990,1548,5457,60912
Jul-18,0.05,1343,399,908,2375,35271
Jul-18,0.5,2275,692,1235,3788,48781,±52,±15,±17,±84,±707
Jul-18,0.95,3331,982,1572,5523,61763
Jul-19,0.05,1321,398,918,2331,35730
Jul-19,0.5,2290,693,1252,3817,49375,±52,±16,±17,±85,±720
Jul-19,0.95,3370,995,1592,5575,62834
Jul-20,0.05,1342,405,926,2332,36052
Jul-20,0.5,2304,698,1267,3842,49937,±53,±16,±18,±86,±732
Jul-20,0.95,3379,1009,1613,5601,63446
Jul-21,0.05,1363,410,936,2356,36522
Jul-21,0.5,2309,709,1282,3870,50605,±54,±16,±18,±86,±745
Jul-21,0.95,3413,1018,1634,5637,64347
Jul-22,0.05,1357,410,945,2341,36930
Jul-22,0.5,2331,714,1297,3889,51211,±54,±16,±18,±87,±758
Jul-22,0.95,3417,1034,1660,5683,65241
Jul-23,0.05,1377,419,956,2371,37347
Jul-23,0.5,2345,717,1313,3917,51763,±55,±16,±19,±88,±772
Jul-23,0.95,3476,1037,1678,5727,66406
Jul-24,0.05,1389,416,966,2380,37780
Jul-24,0.5,2349,723,1328,3949,52411,±56,±16,±19,±89,±785
Jul-24,0.95,3553,1044,1702,5815,67329
Jul-25,0.05,1383,422,972,2376,38224
Jul-25,0.5,2358,728,1348,3983,53043,±56,±17,±20,±91,±799
Jul-25,0.95,3585,1063,1727,5812,68271
Jul-26,0.05,1385,432,983,2414,38651
Jul-26,0.5,2379,730,1363,4019,53681,±57,±17,±20,±92,±812
Jul-26,0.95,3606,1062,1759,5875,68850
Jul-27,0.05,1404,431,1000,2404,39094
Jul-27,0.5,2394,737,1378,4033,54353,±58,±17,±20,±93,±826
Jul-27,0.95,3623,1066,1777,5942,69758
Jul-28,0.05,1408,437,1010,2394,39851
Jul-28,0.5,2413,738,1393,4045,55017,±58,±17,±21,±94,±840
Jul-28,0.95,3618,1084,1799,6012,70674
Jul-29,0.05,1407,428,1017,2394,40271
Jul-29,0.5,2431,743,1411,4066,55727,±59,±17,±21,±95,±854
Jul-29,0.95,3640,1092,1826,6063,71577
Jul-30,0.05,1437,438,1028,2444,40906
Jul-30,0.5,2451,747,1431,4085,56433,±59,±18,±21,±96,±869
Jul-30,0.95,3688,1111,1854,6112,72845
Jul-31,0.05,1401,424,1039,2409,41348
Jul-31,0.5,2468,751,1443,4108,57108,±60,±18,±22,±97,±883
Jul-31,0.95,3688,1111,1877,6169,73800
Aug-1,0.05,1426,436,1050,2443,41864
Aug-1,0.5,2466,756,1461,4144,57810,±60,±18,±22,±98,±898
Aug-1,0.95,3740,1137,1904,6206,75029
Aug-2,0.05,1464,445,1060,2476,42240
Aug-2,0.5,2478,759,1480,4170,58540,±61,±18,±22,±99,±913
Aug-2,0.95,3793,1144,1929,6233,75987
Aug-3,0.05,1441,448,1072,2455,42639
Aug-3,0.5,2497,763,1494,4205,59244,±62,±18,±23,±100,±927
Aug-3,0.95,3758,1151,1954,6325,76974
Aug-4,0.05,1476,445,1076,2460,42904
Aug-4,0.5,2525,767,1514,4262,59861,±62,±19,±23,±102,±942
Aug-4,0.95,3812,1157,1981,6379,78029
