Id,Latitude,Longitude,Quantity,Date,Status
48.259-37.462,48.259,37.462,4,Apr-3,Hiden
49.967-23.963,49.967,23.963,3,Apr-4,Hiden
49.906-23.963,49.906,23.963,1,Apr-4,Hiden
49.967-24.054,49.967,24.054,8,Apr-4,Hiden
49.906-24.054,49.906,24.054,4,Apr-4,Hiden
48.442-24.419,48.442,24.419,1,Apr-4,Hiden
48.381-24.419,48.381,24.419,3,Apr-4,Hiden
48.320-24.419,48.320,24.419,1,Apr-4,Hiden
49.174-24.510,49.174,24.510,1,Apr-4,Hiden
49.235-24.602,49.235,24.602,4,Apr-4,Hiden
49.174-24.602,49.174,24.602,11,Apr-4,Hiden
48.747-24.602,48.747,24.602,5,Apr-4,Hiden
48.686-24.602,48.686,24.602,14,Apr-4,Hiden
48.686-24.693,48.686,24.693,1,Apr-4,Hiden
49.296-24.875,49.296,24.875,3,Apr-4,Hiden
48.869-24.875,48.869,24.875,8,Apr-4,Hiden
49.662-24.967,49.662,24.967,2,Apr-4,Hiden
49.296-24.967,49.296,24.967,2,Apr-4,Hiden
48.564-24.967,48.564,24.967,3,Apr-4,Hiden
49.662-25.058,49.662,25.058,3,Apr-4,Hiden
49.601-25.058,49.601,25.058,8,Apr-4,Hiden
49.418-25.514,49.418,25.514,2,Apr-4,Hiden
49.662-25.605,49.662,25.605,5,Apr-4,Hiden
49.662-25.696,49.662,25.696,4,Apr-4,Hiden
50.638-25.879,50.638,25.879,5,Apr-4,Hiden
48.686-25.970,48.686,25.970,1,Apr-4,Hiden
50.516-26.061,50.516,26.061,4,Apr-4,Hiden
48.747-26.061,48.747,26.061,10,Apr-4,Hiden
48.686-26.061,48.686,26.061,15,Apr-4,Hiden
48.503-26.061,48.503,26.061,3,Apr-4,Hiden
50.516-26.152,50.516,26.152,1,Apr-4,Hiden
48.503-26.152,48.503,26.152,10,Apr-4,Hiden
48.442-26.152,48.442,26.152,6,Apr-4,Hiden
48.503-26.243,48.503,26.243,15,Apr-4,Hiden
48.442-26.243,48.442,26.243,21,Apr-4,Hiden
48.381-26.243,48.381,26.243,8,Apr-4,Hiden
48.320-26.243,48.320,26.243,8,Apr-4,Hiden
48.381-26.335,48.381,26.335,1,Apr-4,Hiden
49.357-28.432,49.357,28.432,4,Apr-4,Hiden
49.296-28.432,49.296,28.432,2,Apr-4,Hiden
49.357-28.524,49.357,28.524,1,Apr-4,Hiden
49.296-28.524,49.296,28.524,6,Apr-4,Hiden
49.113-28.524,49.113,28.524,2,Apr-4,Hiden
49.174-28.615,49.174,28.615,1,Apr-4,Hiden
49.113-28.615,49.113,28.615,24,Apr-4,Hiden
49.052-28.615,49.052,28.615,3,Apr-4,Hiden
49.113-28.706,49.113,28.706,3,Apr-4,Hiden
49.052-28.706,49.052,28.706,5,Apr-4,Hiden
49.479-28.797,49.479,28.797,4,Apr-4,Hiden
49.296-28.797,49.296,28.797,6,Apr-4,Hiden
48.869-28.888,48.869,28.888,2,Apr-4,Hiden
48.808-28.888,48.808,28.888,1,Apr-4,Hiden
50.882-30.074,50.882,30.074,5,Apr-4,Hiden
50.821-30.074,50.821,30.074,1,Apr-4,Hiden
50.455-30.074,50.455,30.074,3,Apr-4,Hiden
50.882-30.165,50.882,30.165,3,Apr-4,Hiden
50.821-30.165,50.821,30.165,8,Apr-4,Hiden
50.394-30.165,50.394,30.165,1,Apr-4,Hiden
50.150-30.256,50.150,30.256,11,Apr-4,Hiden
49.784-30.256,49.784,30.256,2,Apr-4,Hiden
49.723-30.256,49.723,30.256,3,Apr-4,Hiden
49.662-30.256,49.662,30.256,5,Apr-4,Hiden
50.150-30.348,50.150,30.348,4,Apr-4,Hiden
49.784-30.348,49.784,30.348,1,Apr-4,Hiden
49.723-30.348,49.723,30.348,17,Apr-4,Hiden
49.662-30.348,49.662,30.348,10,Apr-4,Hiden
50.455-30.439,50.455,30.439,1,Apr-4,Hiden
50.272-30.439,50.272,30.439,1,Apr-4,Hiden
50.211-30.439,50.211,30.439,7,Apr-4,Hiden
50.150-30.439,50.150,30.439,7,Apr-4,Hiden
49.784-30.439,49.784,30.439,1,Apr-4,Hiden
49.723-30.439,49.723,30.439,1,Apr-4,Hiden
50.455-30.530,50.455,30.530,3,Apr-4,Hiden
50.272-30.530,50.272,30.530,1,Apr-4,Hiden
50.211-30.530,50.211,30.530,4,Apr-4,Hiden
50.150-30.530,50.150,30.530,3,Apr-4,Hiden
50.089-30.530,50.089,30.530,2,Apr-4,Hiden
50.760-30.621,50.760,30.621,2,Apr-4,Hiden
50.699-30.621,50.699,30.621,3,Apr-4,Hiden
50.638-30.621,50.638,30.621,9,Apr-4,Hiden
50.516-30.621,50.516,30.621,16,Apr-4,Hiden
50.455-30.621,50.455,30.621,10,Apr-4,Hiden
50.394-30.621,50.394,30.621,1,Apr-4,Hiden
50.577-30.712,50.577,30.712,7,Apr-4,Hiden
50.516-30.712,50.516,30.712,28,Apr-4,Hiden
50.455-30.712,50.455,30.712,2,Apr-4,Hiden
50.577-30.804,50.577,30.804,1,Apr-4,Hiden
50.516-30.804,50.516,30.804,4,Apr-4,Hiden
50.333-30.804,50.333,30.804,5,Apr-4,Hiden
50.272-30.804,50.272,30.804,7,Apr-4,Hiden
49.418-30.804,49.418,30.804,1,Apr-4,Hiden
46.428-30.804,46.428,30.804,8,Apr-4,Hiden
50.272-30.895,50.272,30.895,2,Apr-4,Hiden
49.479-30.895,49.479,30.895,1,Apr-4,Hiden
46.428-30.895,46.428,30.895,1,Apr-4,Hiden
46.367-30.895,46.367,30.895,2,Apr-4,Hiden
49.052-31.260,49.052,31.260,3,Apr-4,Hiden
49.174-31.533,49.174,31.533,2,Apr-4,Hiden
49.052-31.624,49.052,31.624,3,Apr-4,Hiden
48.930-31.898,48.930,31.898,5,Apr-4,Hiden
49.418-31.989,49.418,31.989,2,Apr-4,Hiden
49.357-31.989,49.357,31.989,2,Apr-4,Hiden
49.418-32.080,49.418,32.080,11,Apr-4,Hiden
49.357-32.172,49.357,32.172,3,Apr-4,Hiden
49.418-32.263,49.418,32.263,2,Apr-4,Hiden
49.296-32.263,49.296,32.263,1,Apr-4,Hiden
49.235-32.263,49.235,32.263,1,Apr-4,Hiden
48.747-32.263,48.747,32.263,1,Apr-4,Hiden
48.686-32.263,48.686,32.263,2,Apr-4,Hiden
50.516-32.445,50.516,32.445,3,Apr-4,Hiden
51.431-33.631,51.431,33.631,3,Apr-4,Hiden
47.832-33.905,47.832,33.905,3,Apr-4,Hiden
49.662-34.543,49.662,34.543,2,Apr-4,Hiden
49.784-34.634,49.784,34.634,1,Apr-4,Hiden
49.723-34.634,49.723,34.634,10,Apr-4,Hiden
49.662-34.634,49.662,34.634,3,Apr-4,Hiden
48.442-34.999,48.442,34.999,1,Apr-4,Hiden
48.381-34.999,48.381,34.999,4,Apr-4,Hiden
48.442-35.090,48.442,35.090,8,Apr-4,Hiden
48.381-35.090,48.381,35.090,11,Apr-4,Hiden
46.672-35.455,46.672,35.455,2,Apr-4,Hiden
46.611-35.455,46.611,35.455,7,Apr-4,Hiden
48.320-37.462,48.320,37.462,1,Apr-4,Hiden
48.259-37.462,48.259,37.462,4,Apr-4,Hiden
49.967-23.963,49.967,23.963,5,Apr-5,Hiden
49.906-23.963,49.906,23.963,2,Apr-5,Hiden
49.967-24.054,49.967,24.054,6,Apr-5,Hiden
49.906-24.054,49.906,24.054,4,Apr-5,Hiden
48.442-24.419,48.442,24.419,2,Apr-5,Hiden
48.381-24.419,48.381,24.419,1,Apr-5,Hiden
48.320-24.419,48.320,24.419,2,Apr-5,Hiden
49.174-24.510,49.174,24.510,2,Apr-5,Hiden
49.235-24.602,49.235,24.602,4,Apr-5,Hiden
49.174-24.602,49.174,24.602,9,Apr-5,Hiden
48.747-24.602,48.747,24.602,3,Apr-5,Hiden
48.686-24.602,48.686,24.602,11,Apr-5,Hiden
48.747-24.693,48.747,24.693,1,Apr-5,Hiden
48.686-24.693,48.686,24.693,1,Apr-5,Hiden
48.869-24.784,48.869,24.784,2,Apr-5,Hiden
49.296-24.875,49.296,24.875,1,Apr-5,Hiden
48.869-24.875,48.869,24.875,10,Apr-5,Hiden
49.662-24.967,49.662,24.967,3,Apr-5,Hiden
49.296-24.967,49.296,24.967,2,Apr-5,Hiden
48.564-24.967,48.564,24.967,2,Apr-5,Hiden
49.662-25.058,49.662,25.058,1,Apr-5,Hiden
49.601-25.058,49.601,25.058,5,Apr-5,Hiden
49.418-25.514,49.418,25.514,1,Apr-5,Hiden
49.662-25.605,49.662,25.605,6,Apr-5,Hiden
49.723-25.696,49.723,25.696,1,Apr-5,Hiden
49.662-25.696,49.662,25.696,3,Apr-5,Hiden
50.638-25.879,50.638,25.879,7,Apr-5,Hiden
48.686-25.970,48.686,25.970,2,Apr-5,Hiden
50.516-26.061,50.516,26.061,1,Apr-5,Hiden
48.747-26.061,48.747,26.061,11,Apr-5,Hiden
48.686-26.061,48.686,26.061,14,Apr-5,Hiden
48.503-26.061,48.503,26.061,3,Apr-5,Hiden
48.503-26.152,48.503,26.152,7,Apr-5,Hiden
48.442-26.152,48.442,26.152,4,Apr-5,Hiden
48.503-26.243,48.503,26.243,15,Apr-5,Hiden
48.442-26.243,48.442,26.243,26,Apr-5,Hiden
48.381-26.243,48.381,26.243,4,Apr-5,Hiden
48.320-26.243,48.320,26.243,11,Apr-5,Hiden
48.320-26.335,48.320,26.335,1,Apr-5,Hiden
49.357-28.432,49.357,28.432,9,Apr-5,Hiden
49.296-28.432,49.296,28.432,2,Apr-5,Hiden
49.357-28.524,49.357,28.524,1,Apr-5,Hiden
49.296-28.524,49.296,28.524,6,Apr-5,Hiden
49.113-28.524,49.113,28.524,3,Apr-5,Hiden
49.174-28.615,49.174,28.615,1,Apr-5,Hiden
49.113-28.615,49.113,28.615,29,Apr-5,Hiden
49.052-28.615,49.052,28.615,5,Apr-5,Hiden
49.113-28.706,49.113,28.706,3,Apr-5,Hiden
49.052-28.706,49.052,28.706,9,Apr-5,Hiden
49.479-28.797,49.479,28.797,1,Apr-5,Hiden
49.296-28.797,49.296,28.797,12,Apr-5,Hiden
48.869-28.888,48.869,28.888,1,Apr-5,Hiden
48.808-28.888,48.808,28.888,2,Apr-5,Hiden
50.882-30.074,50.882,30.074,9,Apr-5,Hiden
50.455-30.074,50.455,30.074,4,Apr-5,Hiden
50.882-30.165,50.882,30.165,5,Apr-5,Hiden
50.821-30.165,50.821,30.165,6,Apr-5,Hiden
50.394-30.165,50.394,30.165,1,Apr-5,Hiden
50.150-30.256,50.150,30.256,9,Apr-5,Hiden
49.784-30.256,49.784,30.256,1,Apr-5,Hiden
49.723-30.256,49.723,30.256,5,Apr-5,Hiden
49.662-30.256,49.662,30.256,8,Apr-5,Hiden
50.150-30.348,50.150,30.348,4,Apr-5,Hiden
49.784-30.348,49.784,30.348,1,Apr-5,Hiden
49.723-30.348,49.723,30.348,21,Apr-5,Hiden
49.662-30.348,49.662,30.348,13,Apr-5,Hiden
50.455-30.439,50.455,30.439,1,Apr-5,Hiden
50.272-30.439,50.272,30.439,1,Apr-5,Hiden
50.211-30.439,50.211,30.439,10,Apr-5,Hiden
50.150-30.439,50.150,30.439,5,Apr-5,Hiden
49.784-30.439,49.784,30.439,1,Apr-5,Hiden
50.272-30.530,50.272,30.530,1,Apr-5,Hiden
50.211-30.530,50.211,30.530,5,Apr-5,Hiden
50.150-30.530,50.150,30.530,6,Apr-5,Hiden
50.089-30.530,50.089,30.530,2,Apr-5,Hiden
50.760-30.621,50.760,30.621,2,Apr-5,Hiden
50.699-30.621,50.699,30.621,2,Apr-5,Hiden
50.638-30.621,50.638,30.621,7,Apr-5,Hiden
50.516-30.621,50.516,30.621,13,Apr-5,Hiden
50.455-30.621,50.455,30.621,13,Apr-5,Hiden
50.577-30.712,50.577,30.712,6,Apr-5,Hiden
50.516-30.712,50.516,30.712,33,Apr-5,Hiden
50.455-30.712,50.455,30.712,1,Apr-5,Hiden
50.577-30.804,50.577,30.804,1,Apr-5,Hiden
50.516-30.804,50.516,30.804,2,Apr-5,Hiden
50.333-30.804,50.333,30.804,5,Apr-5,Hiden
50.272-30.804,50.272,30.804,5,Apr-5,Hiden
49.418-30.804,49.418,30.804,1,Apr-5,Hiden
46.428-30.804,46.428,30.804,7,Apr-5,Hiden
50.272-30.895,50.272,30.895,1,Apr-5,Hiden
49.479-30.895,49.479,30.895,1,Apr-5,Hiden
46.428-30.895,46.428,30.895,1,Apr-5,Hiden
46.367-30.895,46.367,30.895,2,Apr-5,Hiden
49.052-31.260,49.052,31.260,6,Apr-5,Hiden
49.174-31.533,49.174,31.533,1,Apr-5,Hiden
48.930-31.898,48.930,31.898,1,Apr-5,Hiden
49.418-31.989,49.418,31.989,4,Apr-5,Hiden
49.357-31.989,49.357,31.989,1,Apr-5,Hiden
49.418-32.080,49.418,32.080,12,Apr-5,Hiden
49.357-32.172,49.357,32.172,1,Apr-5,Hiden
49.418-32.263,49.418,32.263,1,Apr-5,Hiden
49.235-32.263,49.235,32.263,1,Apr-5,Hiden
50.516-32.445,50.516,32.445,4,Apr-5,Hiden
51.431-33.631,51.431,33.631,3,Apr-5,Hiden
47.832-33.905,47.832,33.905,2,Apr-5,Hiden
47.832-33.996,47.832,33.996,1,Apr-5,Hiden
49.662-34.543,49.662,34.543,1,Apr-5,Hiden
49.784-34.634,49.784,34.634,3,Apr-5,Hiden
49.723-34.634,49.723,34.634,10,Apr-5,Hiden
49.662-34.634,49.662,34.634,3,Apr-5,Hiden
48.442-34.999,48.442,34.999,3,Apr-5,Hiden
48.381-34.999,48.381,34.999,7,Apr-5,Hiden
48.320-34.999,48.320,34.999,1,Apr-5,Hiden
48.442-35.090,48.442,35.090,9,Apr-5,Hiden
48.381-35.090,48.381,35.090,17,Apr-5,Hiden
46.672-35.455,46.672,35.455,3,Apr-5,Hiden
46.611-35.455,46.611,35.455,8,Apr-5,Hiden
48.320-37.462,48.320,37.462,2,Apr-5,Hiden
48.259-37.462,48.259,37.462,2,Apr-5,Hiden
49.967-23.963,49.967,23.963,6,Apr-6,Hiden
49.906-23.963,49.906,23.963,2,Apr-6,Hiden
49.967-24.054,49.967,24.054,6,Apr-6,Hiden
49.906-24.054,49.906,24.054,6,Apr-6,Hiden
48.442-24.419,48.442,24.419,2,Apr-6,Hiden
48.381-24.419,48.381,24.419,1,Apr-6,Hiden
48.320-24.419,48.320,24.419,2,Apr-6,Hiden
49.174-24.510,49.174,24.510,1,Apr-6,Hiden
49.235-24.602,49.235,24.602,7,Apr-6,Hiden
49.174-24.602,49.174,24.602,8,Apr-6,Hiden
49.113-24.602,49.113,24.602,1,Apr-6,Hiden
48.747-24.602,48.747,24.602,1,Apr-6,Hiden
48.686-24.602,48.686,24.602,7,Apr-6,Hiden
48.747-24.693,48.747,24.693,1,Apr-6,Hiden
48.686-24.693,48.686,24.693,1,Apr-6,Hiden
48.869-24.784,48.869,24.784,2,Apr-6,Hiden
49.296-24.875,49.296,24.875,1,Apr-6,Hiden
48.869-24.875,48.869,24.875,11,Apr-6,Hiden
49.662-24.967,49.662,24.967,4,Apr-6,Hiden
49.601-24.967,49.601,24.967,1,Apr-6,Hiden
49.296-24.967,49.296,24.967,4,Apr-6,Hiden
48.564-24.967,48.564,24.967,1,Apr-6,Hiden
49.662-25.058,49.662,25.058,1,Apr-6,Hiden
49.601-25.058,49.601,25.058,6,Apr-6,Hiden
49.418-25.514,49.418,25.514,1,Apr-6,Hiden
49.662-25.605,49.662,25.605,3,Apr-6,Hiden
49.418-25.605,49.418,25.605,1,Apr-6,Hiden
49.723-25.696,49.723,25.696,1,Apr-6,Hiden
49.662-25.696,49.662,25.696,3,Apr-6,Hiden
50.638-25.879,50.638,25.879,6,Apr-6,Hiden
48.686-25.970,48.686,25.970,1,Apr-6,Hiden
48.747-26.061,48.747,26.061,12,Apr-6,Hiden
48.686-26.061,48.686,26.061,18,Apr-6,Hiden
48.503-26.061,48.503,26.061,2,Apr-6,Hiden
48.503-26.152,48.503,26.152,7,Apr-6,Hiden
48.442-26.152,48.442,26.152,4,Apr-6,Hiden
48.503-26.243,48.503,26.243,18,Apr-6,Hiden
48.442-26.243,48.442,26.243,25,Apr-6,Hiden
48.381-26.243,48.381,26.243,4,Apr-6,Hiden
48.320-26.243,48.320,26.243,12,Apr-6,Hiden
48.320-26.335,48.320,26.335,1,Apr-6,Hiden
49.357-28.432,49.357,28.432,10,Apr-6,Hiden
49.296-28.432,49.296,28.432,4,Apr-6,Hiden
49.357-28.524,49.357,28.524,1,Apr-6,Hiden
49.296-28.524,49.296,28.524,6,Apr-6,Hiden
49.235-28.524,49.235,28.524,1,Apr-6,Hiden
49.113-28.524,49.113,28.524,4,Apr-6,Hiden
49.113-28.615,49.113,28.615,29,Apr-6,Hiden
49.052-28.615,49.052,28.615,12,Apr-6,Hiden
49.113-28.706,49.113,28.706,6,Apr-6,Hiden
49.052-28.706,49.052,28.706,13,Apr-6,Hiden
49.296-28.797,49.296,28.797,14,Apr-6,Hiden
48.869-28.888,48.869,28.888,2,Apr-6,Hiden
48.808-28.888,48.808,28.888,3,Apr-6,Hiden
50.882-30.074,50.882,30.074,6,Apr-6,Hiden
50.455-30.074,50.455,30.074,7,Apr-6,Hiden
50.882-30.165,50.882,30.165,5,Apr-6,Hiden
50.821-30.165,50.821,30.165,5,Apr-6,Hiden
50.394-30.165,50.394,30.165,2,Apr-6,Hiden
49.723-30.165,49.723,30.165,1,Apr-6,Hiden
50.150-30.256,50.150,30.256,7,Apr-6,Hiden
49.784-30.256,49.784,30.256,1,Apr-6,Hiden
49.723-30.256,49.723,30.256,6,Apr-6,Hiden
49.662-30.256,49.662,30.256,10,Apr-6,Hiden
50.150-30.348,50.150,30.348,3,Apr-6,Hiden
49.723-30.348,49.723,30.348,18,Apr-6,Hiden
49.662-30.348,49.662,30.348,9,Apr-6,Hiden
50.455-30.439,50.455,30.439,1,Apr-6,Hiden
50.272-30.439,50.272,30.439,2,Apr-6,Hiden
50.211-30.439,50.211,30.439,10,Apr-6,Hiden
50.150-30.439,50.150,30.439,5,Apr-6,Hiden
50.394-30.530,50.394,30.530,1,Apr-6,Hiden
50.272-30.530,50.272,30.530,2,Apr-6,Hiden
50.211-30.530,50.211,30.530,4,Apr-6,Hiden
50.150-30.530,50.150,30.530,7,Apr-6,Hiden
50.089-30.530,50.089,30.530,1,Apr-6,Hiden
50.760-30.621,50.760,30.621,2,Apr-6,Hiden
50.638-30.621,50.638,30.621,10,Apr-6,Hiden
50.516-30.621,50.516,30.621,13,Apr-6,Hiden
50.455-30.621,50.455,30.621,11,Apr-6,Hiden
50.577-30.712,50.577,30.712,7,Apr-6,Hiden
50.516-30.712,50.516,30.712,35,Apr-6,Hiden
50.577-30.804,50.577,30.804,1,Apr-6,Hiden
50.516-30.804,50.516,30.804,3,Apr-6,Hiden
50.333-30.804,50.333,30.804,6,Apr-6,Hiden
50.272-30.804,50.272,30.804,7,Apr-6,Hiden
49.418-30.804,49.418,30.804,2,Apr-6,Hiden
46.428-30.804,46.428,30.804,3,Apr-6,Hiden
50.272-30.895,50.272,30.895,1,Apr-6,Hiden
50.211-30.895,50.211,30.895,1,Apr-6,Hiden
49.479-30.895,49.479,30.895,2,Apr-6,Hiden
46.428-30.895,46.428,30.895,2,Apr-6,Hiden
49.052-31.260,49.052,31.260,6,Apr-6,Hiden
49.174-31.533,49.174,31.533,2,Apr-6,Hiden
48.930-31.898,48.930,31.898,1,Apr-6,Hiden
49.418-31.989,49.418,31.989,6,Apr-6,Hiden
49.357-31.989,49.357,31.989,2,Apr-6,Hiden
49.418-32.080,49.418,32.080,11,Apr-6,Hiden
49.357-32.172,49.357,32.172,1,Apr-6,Hiden
49.235-32.263,49.235,32.263,1,Apr-6,Hiden
50.516-32.445,50.516,32.445,3,Apr-6,Hiden
51.431-33.631,51.431,33.631,1,Apr-6,Hiden
47.832-33.905,47.832,33.905,2,Apr-6,Hiden
47.832-33.996,47.832,33.996,2,Apr-6,Hiden
49.662-34.543,49.662,34.543,1,Apr-6,Hiden
49.784-34.634,49.784,34.634,7,Apr-6,Hiden
49.723-34.634,49.723,34.634,13,Apr-6,Hiden
49.662-34.634,49.662,34.634,5,Apr-6,Hiden
49.601-34.634,49.601,34.634,1,Apr-6,Hiden
48.442-34.999,48.442,34.999,3,Apr-6,Hiden
48.381-34.999,48.381,34.999,9,Apr-6,Hiden
48.320-34.999,48.320,34.999,3,Apr-6,Hiden
48.442-35.090,48.442,35.090,7,Apr-6,Hiden
48.381-35.090,48.381,35.090,18,Apr-6,Hiden
46.672-35.455,46.672,35.455,3,Apr-6,Hiden
46.611-35.455,46.611,35.455,9,Apr-6,Hiden
48.320-37.462,48.320,37.462,1,Apr-6,Hiden
48.259-37.462,48.259,37.462,1,Apr-6,Hiden
49.967-23.963,49.967,23.963,4,Apr-7,Hiden
49.967-24.054,49.967,24.054,6,Apr-7,Hiden
49.906-24.054,49.906,24.054,8,Apr-7,Hiden
48.442-24.419,48.442,24.419,4,Apr-7,Hiden
48.381-24.419,48.381,24.419,1,Apr-7,Hiden
48.320-24.419,48.320,24.419,2,Apr-7,Hiden
49.174-24.510,49.174,24.510,2,Apr-7,Hiden
49.235-24.602,49.235,24.602,9,Apr-7,Hiden
49.174-24.602,49.174,24.602,6,Apr-7,Hiden
49.113-24.602,49.113,24.602,2,Apr-7,Hiden
48.747-24.602,48.747,24.602,2,Apr-7,Hiden
48.686-24.602,48.686,24.602,8,Apr-7,Hiden
48.869-24.784,48.869,24.784,2,Apr-7,Hiden
48.869-24.875,48.869,24.875,16,Apr-7,Hiden
49.662-24.967,49.662,24.967,4,Apr-7,Hiden
49.601-24.967,49.601,24.967,1,Apr-7,Hiden
49.296-24.967,49.296,24.967,4,Apr-7,Hiden
49.235-24.967,49.235,24.967,1,Apr-7,Hiden
48.564-24.967,48.564,24.967,1,Apr-7,Hiden
49.662-25.058,49.662,25.058,5,Apr-7,Hiden
49.601-25.058,49.601,25.058,6,Apr-7,Hiden
49.418-25.514,49.418,25.514,1,Apr-7,Hiden
49.662-25.605,49.662,25.605,3,Apr-7,Hiden
49.418-25.605,49.418,25.605,2,Apr-7,Hiden
49.723-25.696,49.723,25.696,1,Apr-7,Hiden
49.662-25.696,49.662,25.696,3,Apr-7,Hiden
50.699-25.879,50.699,25.879,1,Apr-7,Hiden
50.638-25.879,50.638,25.879,6,Apr-7,Hiden
50.699-25.970,50.699,25.970,1,Apr-7,Hiden
48.686-25.970,48.686,25.970,1,Apr-7,Hiden
48.747-26.061,48.747,26.061,13,Apr-7,Hiden
48.686-26.061,48.686,26.061,18,Apr-7,Hiden
48.503-26.061,48.503,26.061,1,Apr-7,Hiden
48.808-26.152,48.808,26.152,1,Apr-7,Hiden
48.503-26.152,48.503,26.152,11,Apr-7,Hiden
48.442-26.152,48.442,26.152,4,Apr-7,Hiden
48.503-26.243,48.503,26.243,18,Apr-7,Hiden
48.442-26.243,48.442,26.243,26,Apr-7,Hiden
48.381-26.243,48.381,26.243,5,Apr-7,Hiden
48.320-26.243,48.320,26.243,12,Apr-7,Hiden
48.320-26.335,48.320,26.335,1,Apr-7,Hiden
49.357-28.432,49.357,28.432,9,Apr-7,Hiden
49.296-28.432,49.296,28.432,5,Apr-7,Hiden
49.357-28.524,49.357,28.524,3,Apr-7,Hiden
49.296-28.524,49.296,28.524,6,Apr-7,Hiden
49.235-28.524,49.235,28.524,1,Apr-7,Hiden
49.113-28.524,49.113,28.524,3,Apr-7,Hiden
49.113-28.615,49.113,28.615,36,Apr-7,Hiden
49.052-28.615,49.052,28.615,15,Apr-7,Hiden
49.113-28.706,49.113,28.706,9,Apr-7,Hiden
49.052-28.706,49.052,28.706,13,Apr-7,Hiden
49.296-28.797,49.296,28.797,19,Apr-7,Hiden
48.869-28.888,48.869,28.888,2,Apr-7,Hiden
48.808-28.888,48.808,28.888,3,Apr-7,Hiden
50.882-30.074,50.882,30.074,4,Apr-7,Hiden
50.455-30.074,50.455,30.074,9,Apr-7,Hiden
50.882-30.165,50.882,30.165,6,Apr-7,Hiden
50.821-30.165,50.821,30.165,4,Apr-7,Hiden
50.455-30.165,50.455,30.165,1,Apr-7,Hiden
50.394-30.165,50.394,30.165,2,Apr-7,Hiden
49.723-30.165,49.723,30.165,1,Apr-7,Hiden
50.150-30.256,50.150,30.256,5,Apr-7,Hiden
49.784-30.256,49.784,30.256,1,Apr-7,Hiden
49.723-30.256,49.723,30.256,10,Apr-7,Hiden
49.662-30.256,49.662,30.256,10,Apr-7,Hiden
50.211-30.348,50.211,30.348,1,Apr-7,Hiden
50.150-30.348,50.150,30.348,1,Apr-7,Hiden
49.784-30.348,49.784,30.348,1,Apr-7,Hiden
49.723-30.348,49.723,30.348,12,Apr-7,Hiden
49.662-30.348,49.662,30.348,13,Apr-7,Hiden
50.455-30.439,50.455,30.439,1,Apr-7,Hiden
50.272-30.439,50.272,30.439,5,Apr-7,Hiden
50.211-30.439,50.211,30.439,13,Apr-7,Hiden
50.150-30.439,50.150,30.439,6,Apr-7,Hiden
49.723-30.439,49.723,30.439,1,Apr-7,Hiden
50.516-30.530,50.516,30.530,1,Apr-7,Hiden
50.455-30.530,50.455,30.530,1,Apr-7,Hiden
50.394-30.530,50.394,30.530,1,Apr-7,Hiden
50.272-30.530,50.272,30.530,2,Apr-7,Hiden
50.211-30.530,50.211,30.530,6,Apr-7,Hiden
50.150-30.530,50.150,30.530,7,Apr-7,Hiden
50.760-30.621,50.760,30.621,3,Apr-7,Hiden
50.638-30.621,50.638,30.621,9,Apr-7,Hiden
50.516-30.621,50.516,30.621,14,Apr-7,Hiden
50.455-30.621,50.455,30.621,10,Apr-7,Hiden
50.577-30.712,50.577,30.712,6,Apr-7,Hiden
50.516-30.712,50.516,30.712,34,Apr-7,Hiden
50.577-30.804,50.577,30.804,2,Apr-7,Hiden
50.516-30.804,50.516,30.804,2,Apr-7,Hiden
50.333-30.804,50.333,30.804,6,Apr-7,Hiden
50.272-30.804,50.272,30.804,10,Apr-7,Hiden
49.418-30.804,49.418,30.804,1,Apr-7,Hiden
46.428-30.804,46.428,30.804,4,Apr-7,Hiden
50.272-30.895,50.272,30.895,3,Apr-7,Hiden
50.211-30.895,50.211,30.895,2,Apr-7,Hiden
49.479-30.895,49.479,30.895,3,Apr-7,Hiden
46.428-30.895,46.428,30.895,2,Apr-7,Hiden
49.052-31.260,49.052,31.260,7,Apr-7,Hiden
49.174-31.533,49.174,31.533,1,Apr-7,Hiden
48.930-31.898,48.930,31.898,1,Apr-7,Hiden
49.418-31.989,49.418,31.989,9,Apr-7,Hiden
49.357-31.989,49.357,31.989,1,Apr-7,Hiden
49.418-32.080,49.418,32.080,10,Apr-7,Hiden
49.357-32.172,49.357,32.172,1,Apr-7,Hiden
50.516-32.445,50.516,32.445,7,Apr-7,Hiden
51.431-33.631,51.431,33.631,2,Apr-7,Hiden
47.832-33.996,47.832,33.996,2,Apr-7,Hiden
49.784-34.634,49.784,34.634,6,Apr-7,Hiden
49.723-34.634,49.723,34.634,15,Apr-7,Hiden
49.662-34.634,49.662,34.634,6,Apr-7,Hiden
49.601-34.634,49.601,34.634,2,Apr-7,Hiden
48.442-34.999,48.442,34.999,5,Apr-7,Hiden
48.381-34.999,48.381,34.999,13,Apr-7,Hiden
48.320-34.999,48.320,34.999,2,Apr-7,Hiden
48.442-35.090,48.442,35.090,5,Apr-7,Hiden
48.381-35.090,48.381,35.090,19,Apr-7,Hiden
48.442-35.181,48.442,35.181,1,Apr-7,Hiden
46.672-35.455,46.672,35.455,3,Apr-7,Hiden
46.611-35.455,46.611,35.455,6,Apr-7,Hiden
46.611-35.546,46.611,35.546,1,Apr-7,Hiden
